key,percent_black,percent_white,percent_hispanic,percent_bachelors,population,median_income
56013,0.005888811258608644,0.6990218584689091,0.06869448048707456,0.235,40076,54242.0
56035,0.0,0.8926741031052156,0.0734599537734901,0.252,9951,78680.0
56045,0.0050704225352112674,0.9107042253521127,0.015070422535211268,0.192,7100,52867.0
56023,0.0009468202619536059,0.9238861711640629,0.045815580453421705,0.226,19011,64519.0
56021,0.024679605290095403,0.7888670515497687,0.14472014085083731,0.287,97692,64220.0
72065,0.005570685813320129,0.0010893785590492696,0.9989106214409508,0.248,40390,17201.0
72069,0.20686043466876144,0.005779373807653462,0.9923315752066734,0.228,53466,19880.0
72101,0.014527458492975735,0.003160919540229885,0.9947956577266922,0.16899999999999998,31320,20589.0
72097,0.03623066468189761,0.00542359717817617,0.9921040709339202,0.251,77255,14120.0
72139,0.0963853644142815,0.006093242844496902,0.9930805547359103,0.34600000000000003,67780,31193.0
72115,0.04451655849558995,0.006947911466134132,0.9885172241637543,0.184,24036,16630.0
72099,0.03403666738988935,0.0037697982208722064,0.9916467780429594,0.188,36872,14155.0
72049,0.0517503805175038,0.07382039573820395,0.921613394216134,0.155,1314,23802.0
72123,0.33450913281877553,0.0004889463206789369,0.9953550099535501,0.179,28633,16887.0
72017,0.034610477797440226,0.001522696407259558,0.9979423021523519,0.19899999999999998,24299,16889.0
72153,0.03567606136282554,0.00131726995801202,0.9973929032081013,0.24600000000000002,36439,14954.0
72061,0.0652470590889097,0.011842594994529849,0.9845369545357139,0.456,88663,33937.0
72023,0.020120395877971636,0.0013468013468013469,0.9986531986531987,0.26,49005,16080.0
72053,0.10705915440142495,0.008468485359832505,0.9864691728383488,0.235,32001,19068.0
72109,0.7235490942656052,0.00253836390908042,0.9974616360909195,0.158,17334,15761.0
72117,0.01240451328053823,0.09131684070362324,0.888359380475156,0.233,14269,21591.0
72007,0.0771836346336822,0.008411037107516652,0.9915889628924833,0.17600000000000002,26275,17255.0
72021,0.07794266349648821,0.006225574594845727,0.9911945560383701,0.28600000000000003,182955,26017.0
72035,0.058050752301819,0.0029193801931282283,0.9970581630361554,0.22899999999999998,44530,21320.0
72095,0.7292932958359793,0.011521364419849406,0.9884786355801506,0.18,11023,19788.0
72111,0.03664696911932901,0.0020491803278688526,0.9969024018299657,0.22399999999999998,20984,17592.0
72131,0.028737751554103887,0.016910757559793488,0.9779527973869983,0.183,37964,14812.0
72135,0.07562155166541788,0.004917921122539337,0.99000068115251,0.3,73405,28863.0
72147,0.09759434500057006,0.056778018469957815,0.9402576673127352,0.20600000000000002,8771,15539.0
72151,0.6661395648481654,0.0004392515154177282,0.9992093472722481,0.18600000000000003,34149,16013.0
72025,0.08474989152196585,0.008229105608124053,0.9897688085686228,0.306,131363,25006.0
72029,0.11067493710419016,0.001626615771666522,0.9972672855036002,0.217,46108,20673.0
72043,0.2549598879409143,0.005501082388895963,0.9942697058449,0.215,39265,19833.0
72051,0.12271554504407654,0.01464738765856805,0.9844119544184047,0.303,37208,29667.0
72019,0.04757433489827856,0.0,1.0,0.183,28755,15970.0
72107,0.032559443172793946,0.002756107815200635,0.9961227635820059,0.163,21407,13319.0
72011,0.027660040923706518,0.03193510669394914,0.962364805612394,0.18100000000000002,27368,19379.0
72037,0.0888382687927107,0.010208386062600185,0.986248207204927,0.18899999999999997,11853,19103.0
72045,0.09309585956292543,0.004810891038435948,0.9942678745073955,0.113,19539,12812.0
72071,0.05351249410655351,0.009288071664309288,0.985973597359736,0.222,42420,16748.0
